Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECC10	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC2	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC3	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC4	ECC4	2	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC7	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC8	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC9	ECC4	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC10	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC2	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC3	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC4	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC7	ECC7	2	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC8	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC9	ECC7	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC10	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC2	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC3	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC4	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC7	ECC8	2	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC8	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC9	ECC8	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC10	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC2	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC3	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC4	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC7	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC8	ECC9	0	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC9	ECC9	2	m1	1	Egg	2	2	0.976829268292683	0.276368523241457	0.56822619047619	0.248855271897679
ECC10	ECC10	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC10	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC2	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC2	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC3	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC3	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC4	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC4	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC7	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC7	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC7	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC7	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC7	1	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC7	1	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC7	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC8	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC8	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC2	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC3	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC4	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC7	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC8	ECC9	0	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC9	ECC9	2	m2	1	Egg	2	2	0.981182795698925	0.237512323956144	0.55452380952381	0.241256194077461
ECC10	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC10	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC10	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC2	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC2	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC3	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC3	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC4	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC4	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC7	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC7	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC8	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC8	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC2	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC3	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC4	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC7	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC8	ECC9	0	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC9	ECC9	2	m3	1	Egg	2	2	0.885521235521236	1.14156501458996	0.203690476190476	0.168053521797119
ECC10	ECC10	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC10	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC2	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC2	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC3	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC3	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC4	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC4	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC7	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC7	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC7	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC7	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC7	1	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC7	1	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC7	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC8	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC8	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC2	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC3	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC4	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC7	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC8	ECC9	0	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC9	ECC9	2	m4	1	Egg	2	2	0.980487804878049	0.246935459903008	0.570964285714286	0.252011701289803
ECC10	ECC10	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC10	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC10	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC10	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC10	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC10	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC10	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC2	2	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC2	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC3	2	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC3	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC4	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC4	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC4	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC4	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC4	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC4	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC4	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC7	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC7	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC7	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC7	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC7	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC7	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC7	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC8	ECC8	2	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC9	ECC8	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC10	ECC9	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC2	ECC9	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC3	ECC9	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC4	ECC9	1	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
ECC7	ECC9	0	m5	1	Egg	2	2	0.891919191919192	0.872192106395124	0.304095238095238	0.197903554538948
