Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECC3	ECC8	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC6	ECC8	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC7	ECC8	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC8	ECC8	2	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC9	ECC8	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC10	ECC9	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC3	ECC9	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC6	ECC9	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC7	ECC9	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC8	ECC9	0	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC9	ECC9	2	m7	7	Egg	2	2	0.869074074074074	1.24373337710843	0.415	0.248672118805378
ECC10	ECC10	2	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC10	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC10	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC10	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC10	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC10	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC3	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC3	2	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC3	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC3	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC3	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC3	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC6	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC6	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC6	2	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC6	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC6	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC6	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC7	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC7	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC7	1	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC7	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC7	1	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC7	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC8	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC8	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC8	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC8	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC8	2	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC8	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC9	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC3	ECC9	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC6	ECC9	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC7	ECC9	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC8	ECC9	0	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC9	ECC9	2	m1	8	Egg	2	2	0.834166666666667	1.28446884313944	0.450666666666667	0.247659300387574
ECC10	ECC10	2	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC10	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC10	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC10	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC10	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC10	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC3	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC3	2	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC3	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC3	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC3	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC3	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC6	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC6	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC6	2	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC6	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC6	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC6	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC7	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC7	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC7	1	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC7	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC7	1	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC7	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC8	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC8	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC8	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC8	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC8	2	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC8	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC9	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC3	ECC9	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC6	ECC9	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC7	ECC9	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC8	ECC9	0	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC9	ECC9	2	m2	8	Egg	2	2	0.898373983739837	1.17943629331255	0.389452380952381	0.244306021178852
ECC10	ECC10	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC10	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC10	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC10	2	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC10	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC10	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC3	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC3	2	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC3	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC3	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC3	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC3	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC6	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC6	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC6	1	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC6	1	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC6	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC6	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC7	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC7	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC7	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC7	2	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC7	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC7	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC8	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC8	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC8	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC8	2	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC8	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC8	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC9	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC3	ECC9	2	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC6	ECC9	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC7	ECC9	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC8	ECC9	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC9	ECC9	0	m3	8	Egg	2	2	0.755284552845528	1.70129498484131	0.121428571428571	0.162380113096419
ECC10	ECC10	2	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC10	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC10	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC10	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC10	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC10	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC3	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC3	2	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC3	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC3	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC3	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC3	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC6	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC6	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC6	2	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC6	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC6	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC6	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC7	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC7	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC7	1	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC7	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC7	1	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC7	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC8	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC8	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC8	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC8	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC8	2	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC8	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC9	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC3	ECC9	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC6	ECC9	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC7	ECC9	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC8	ECC9	0	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC9	ECC9	2	m4	8	Egg	2	2	0.871428571428571	1.32575577188261	0.351404761904762	0.223430567335868
ECC10	ECC10	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC10	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC10	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC10	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC10	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC10	2	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC3	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC3	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC3	2	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC3	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC3	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC3	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC6	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC6	1	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC6	1	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC6	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC6	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC6	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC7	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC7	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC7	1	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC7	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC7	1	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC7	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC8	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC8	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC8	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC8	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC8	2	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC8	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC9	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC3	ECC9	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC6	ECC9	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC7	ECC9	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC8	ECC9	0	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC9	ECC9	2	m5	8	Egg	2	2	0.774074074074074	1.77468463892803	0.208904761904762	0.161891187219171
ECC10	ECC10	2	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC10	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC10	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC10	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC10	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC10	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC3	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC3	2	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC3	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC3	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC3	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC3	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC6	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC6	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC6	2	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC6	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC6	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC6	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC7	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC7	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC7	1	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC7	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC7	1	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC7	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC8	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC8	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC8	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC8	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC8	2	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC8	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC9	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC3	ECC9	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC6	ECC9	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC7	ECC9	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC8	ECC9	0	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC9	ECC9	2	m6	8	Egg	2	2	0.837916666666667	1.33191983170724	0.4345	0.225658470326462
ECC10	ECC10	2	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC3	ECC10	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC6	ECC10	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC7	ECC10	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC8	ECC10	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC9	ECC10	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC10	ECC3	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC3	ECC3	2	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC6	ECC3	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC7	ECC3	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC8	ECC3	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC9	ECC3	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC10	ECC6	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC3	ECC6	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC6	ECC6	2	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC7	ECC6	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC8	ECC6	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC9	ECC6	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC10	ECC7	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
ECC3	ECC7	0	m7	8	Egg	2	2	0.888247863247863	1.17442422142116	0.370285714285714	0.247961403542492
