Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m5	13	Egg	2	2	0	0.981237041618388	0.18411584985609	59.7676282824273	0.91359649122807	0.251761904761905	0.18137106950285	0.156879614750284
m6	13	Egg	2	2	1e-04	0.523103009622809	0.213703206021985	80.6959241999074	0.962626262626263	0.418761904761905	0.232751303616272	0.33274868539595
m7	13	Egg	2	2	0.1	1.14559915533477	0.245324607431591	83.5467503824238	0.924	0.404333333333333	0.231735994761793	0.317030136928495
m1	14	Egg	2	2	0.1	1.40756879201325	0.448839224812815	99.3179412028625	0.838288288288288	0.348857142857143	0.213295902199601	0.263074155545662
m2	14	Egg	2	2	0.1	1.14038158105158	0.318219559819766	81.539330677249	0.884126984126984	0.426428571428571	0.207184318552137	0.332064662021008
m3	14	Egg	2	2	0.1	1.73822372668376	0.270718532651161	54.5610335741553	0.754365079365079	0.108833333333333	0.142694429942799	0.0427132544290679
m4	14	Egg	2	2	0.1	1.84855415263935	0.371354684889214	85.349098943807	0.717567567567568	0.2565	0.176318107965145	0.170872528517875
m5	14	Egg	2	2	0.1	2.0061925607954	0.404989715328399	62.5476101380543	0.617222222222222	0.162285714285714	0.155087244523714	0.078600787399481
m6	14	Egg	2	2	0.1	1.52423146255586	0.541063904070189	76.5916737756316	0.80625	0.358833333333333	0.201766260851405	0.259297763830373
m7	14	Egg	2	2	0.1	1.16199307331523	0.343223615112422	57.6381700744218	0.883541666666667	0.411380952380952	0.249360385662488	0.332738917759843
m1	15	Egg	2	2	0.1	1.29977967171693	0.492401293710571	70.9537166826002	0.826754385964912	0.421380952380952	0.229675558919856	0.338098193541876
m2	15	Egg	2	2	0.1	1.3102912656959	0.37047121430165	57.6381700955904	0.806565656565657	0.400452380952381	0.233536858700307	0.318471698484806
m3	15	Egg	2	2	0	1.47769323182414	0.24883769927964	47.833318375757	0.788888888888889	0.1115	0.135415041430289	0.0510197966719912
m4	15	Egg	2	2	0.1	1.38479921007756	0.370267065186287	47.9515282100753	0.831623931623932	0.416333333333333	0.232743120777737	0.332816156786178
m5	15	Egg	2	2	0.1	1.79158013988317	0.361041824979872	62.4509799104219	0.742982456140351	0.202880952380952	0.172653185325872	0.120701673326673
m6	15	Egg	2	2	0.1	1.53469161642843	0.503637504539574	57.6381700837453	0.773423423423423	0.431071428571429	0.233485528938788	0.343042662437298
m7	15	Egg	2	2	0.1	1.21558181027467	0.28781477289867	57.6381700744218	0.863475177304964	0.425333333333333	0.246598407153766	0.348361030380532
m1	16	Egg	2	2	1e-04	0.3712708820799	0.177047000758931	75.6704554124868	0.958558558558559	0.514047619047619	0.256698326860692	0.424931244276399
m2	16	Egg	2	2	1e-04	0.282687831150867	0.164924713883603	65.7306595107534	0.986742424242424	0.519714285714286	0.291098278029158	0.448429623905781
m3	16	Egg	2	2	0.1	1.70859416983633	0.267105307417132	54.5610335741553	0.751754385964912	0.120595238095238	0.155184561793862	0.0560163045470054
m4	16	Egg	2	2	1e-04	0.500016929519494	0.184930209369499	65.7515249992561	0.950378787878788	0.518785714285714	0.234893307710136	0.425340742050706
m5	16	Egg	2	2	0.1	1.34465720648437	0.317050181233609	54.9094400489902	0.843333333333333	0.299190476190476	0.215572859189826	0.208176845361277
m6	16	Egg	2	2	0	0.325544374637432	0.14388843406385	65.7333648518771	0.978819444444444	0.590214285714286	0.216832679053911	0.50348843728735
m7	16	Egg	2	2	0	0.261405199900326	0.16249702425924	72.5643862644932	0.981746031746032	0.551666666666667	0.264283330939251	0.461422391436417
m1	17	Egg	2	2	0.1	1.40093776488956	0.390228885223483	107.681976737692	0.848809523809524	0.3505	0.225604870907788	0.251952612643609
m2	17	Egg	2	2	0.1	1.04026496933975	0.336774873986756	89.7687809813961	0.912083333333333	0.437785714285714	0.236699771846654	0.334598147966757
m3	17	Egg	2	2	1e-04	1.21046423367566	0.271723309362862	58.8497674085888	0.865238095238095	0.189309523809524	0.16260582132857	0.110532680647461
m4	17	Egg	2	2	0.1	1.42805475504742	0.44539864117522	92.9731685447057	0.853333333333333	0.336380952380952	0.215002563456274	0.240180156101305
m5	17	Egg	2	2	0.1	2.0937073590827	0.35969088976493	62.5476101235009	0.574382716049383	0.149928571428571	0.146701306713715	0.0681364375147169
m6	17	Egg	2	2	0.1	1.38593223905973	0.489496182317932	76.5916737756316	0.86540404040404	0.35097619047619	0.218342523029169	0.263277209768349
m7	17	Egg	2	2	0.1	1.24098380483801	0.407848060221035	57.6381700744218	0.855141843971631	0.4265	0.229331911650906	0.337612080004884
m1	18	Egg	2	2	0	0.333689247871609	0.113762644405664	55.6869369996994	0.954166666666667	0.551952380952381	0.230457928629066	0.465715241513979
m2	18	Egg	2	2	0	0.308173002060422	0.168900412472746	71.02567210524	0.974822695035461	0.579119047619048	0.26003131049722	0.492328393493445
m3	18	Egg	2	2	0	1.55698501509475	0.222530364927751	47.833318375757	0.764367816091954	0.113833333333333	0.157117965218457	0.0609992028431926
m4	18	Egg	2	2	0	0.339967445290936	0.138219609247623	64.6322287805417	0.963095238095238	0.511142857142857	0.258389518940836	0.42127998740259
m5	18	Egg	2	2	0	0.937923480511078	0.162184334900503	46.8414993492399	0.912202380952381	0.296119047619048	0.195940048717234	0.185157241776456
m6	18	Egg	2	2	0	0.26235043752589	0.178857317678913	70.1635518691721	0.973333333333333	0.582964285714286	0.272380448622881	0.503430529031511
m7	18	Egg	2	2	0	0.266046859247846	0.148477324179524	72.5643862644932	0.96468253968254	0.572452380952381	0.263660053326618	0.491932029315081
m1	19	Egg	2	2	0	0.309525392933011	0.1301072406493	77.9888440883041	0.969047619047619	0.558261904761905	0.24934841563203	0.471535373541187
m2	19	Egg	2	2	0	0.276438766150104	0.181418702094772	71.02567210524	0.961904761904762	0.558392857142857	0.237609857283709	0.468823393997307
m3	19	Egg	2	2	0	1.46516200656824	0.248640921818698	47.833318375757	0.767094017094017	0.139357142857143	0.156406313506206	0.0607546498314839
m4	19	Egg	2	2	1e-04	0.487763083031259	0.265599751729307	55.7917767843013	0.968292682926829	0.437880952380952	0.254908094830823	0.344080483498455
m5	19	Egg	2	2	0.1	1.35317131125585	0.27298191302951	54.9094400489902	0.851893939393939	0.257833333333333	0.193807832323178	0.157045342922622
m6	19	Egg	2	2	1e-04	0.448911965042921	0.232918946384133	79.4268925475213	0.966319444444444	0.512833333333333	0.241892730675727	0.428832547069574
m7	19	Egg	2	2	0	0.304454352641964	0.154471679493469	72.5643862644932	0.982352941176471	0.502333333333333	0.250499164968332	0.418878815210997
m1	20	Egg	2	2	0	8.53078377555026e-05	0.000386187324463004	84.8365173478997	1	0.731428571428571	0.263611127674239	0.685463080397863
m2	20	Egg	2	2	0	0.291055116897952	0.150315724446537	71.02567210524	0.983870967741935	0.523809523809524	0.234733604031825	0.432720249510033
m3	20	Egg	2	2	0	1.55128240047428	0.235483592890078	47.833318375757	0.737596899224806	0.112619047619048	0.135829423830788	0.0541975982107159
m4	20	Egg	2	2	1e-04	0.518975537723959	0.246828653255202	55.5451774969771	0.959929078014184	0.444214285714286	0.247518723664146	0.365644082366908
m5	20	Egg	2	2	0.1	1.3953100239115	0.263364994005263	57.0024326538746	0.823703703703704	0.259	0.18379067535019	0.176830700852512
m6	20	Egg	2	2	0	0.00107886238349786	0.00337652855233491	86.3734642015636	1	0.752380952380952	0.259907113314945	0.704767231694953
m7	20	Egg	2	2	0	0.298483205857195	0.155060976759441	72.5643862644932	0.980894308943089	0.550285714285714	0.250677928257783	0.461853541477935
m1	21	Egg	2	2	0.1	1.39196291161918	0.371076211026442	75.7199899557347	0.824324324324324	0.364333333333333	0.216167775801977	0.282376571964323
m2	21	Egg	2	2	0.1	1.11757772298432	0.334869575605731	81.539330677249	0.908571428571429	0.394119047619048	0.230535705359324	0.303205368731315
m3	21	Egg	2	2	0.1	1.71090903909558	0.230470429693206	54.5610293364934	0.74484126984127	0.133142857142857	0.15085389546162	0.0655118747236044
m4	21	Egg	2	2	0.1	1.8334427463475	0.422065097573782	76.9583646822164	0.744097222222222	0.29202380952381	0.180587267088187	0.205999913539009
m5	21	Egg	2	2	0.1	2.19137544921779	0.558726526672883	65.9610722164415	0.586458333333333	0.106928571428571	0.153707733582186	0.0322747364528055
m6	21	Egg	2	2	0.1	1.53184356268026	0.611052771022173	82.8031732858472	0.831122448979592	0.405214285714286	0.253001111015423	0.318349305089487
m7	21	Egg	2	2	0.1	1.21161366003836	0.334583199016091	57.6381700744218	0.876666666666667	0.439	0.241862164046604	0.351612410226108
m1	22	Egg	2	2	0.1	1.04797064779987	0.273155573763153	73.9660456197425	0.93	0.449357142857143	0.233363481035772	0.36008292964495
m2	22	Egg	2	2	0.1	1.12320884739048	0.268493119451557	65.7473469628174	0.916666666666667	0.31797619047619	0.211303164006754	0.231547405668198
m3	22	Egg	2	2	0.1	1.69339271587383	0.306621154708255	54.5610293364934	0.758333333333333	0.133452380952381	0.155689996605262	0.0618232901733747
m4	22	Egg	2	2	0.1	1.45373545664099	0.428378836971646	74.2955572808305	0.857692307692308	0.342142857142857	0.245754510281807	0.246251227917782
m5	22	Egg	2	2	0.1	1.74734334666002	0.346006221625823	62.4509799104219	0.778148148148148	0.199095238095238	0.177631413930149	0.116402587821386
m6	22	Egg	2	2	1e-04	1.07361180965068	0.811315872498864	73.8190850410023	0.936170212765957	0.479952380952381	0.228409329044659	0.39303616322901
m7	22	Egg	2	2	0.1	1.13013098154786	0.273403396791322	65.8385792459791	0.940070921985816	0.365952380952381	0.243273535084458	0.288923467636528
m1	23	Egg	2	2	1e-04	0.00953344309477765	0.0168924701937123	84.707661913321	1	0.728238095238095	0.274113748634993	0.684167538685664
m2	23	Egg	2	2	1e-04	0.412993355339587	0.220062105970023	65.7306595107534	0.962916666666667	0.511190476190476	0.241003047029922	0.424844584656605
m3	23	Egg	2	2	0.1	1.64859528990796	0.226268617342012	62.7434142295122	0.716161616161616	0.14002380952381	0.14461468766487	0.0668820801960188
m4	23	Egg	2	2	1e-04	0.876505729414623	0.794748100016125	72.3180976004725	0.941666666666667	0.553452380952381	0.260080307410001	0.483535902359061
m5	23	Egg	2	2	0	1.07019781068829	0.25206012567186	48.9319535942226	0.861507936507937	0.220261904761905	0.173746585361499	0.147509504228824
m6	23	Egg	2	2	0	7.36512723485285e-06	6.94724972165488e-06	77.0931219703758	1	0.683666666666667	0.275179565902812	0.618510480408876
m7	23	Egg	2	2	0	0.286743708295427	0.145536130528361	72.5643862644932	0.977210884353741	0.566214285714286	0.270329474117851	0.491646210566927
m1	24	Egg	2	2	0.1	0.891125742569241	0.30189374296299	87.419781625705	0.908119658119658	0.524333333333333	0.242490121520017	0.439383713411413
m2	24	Egg	2	2	1e-04	0.360325280916941	0.162256993869857	65.7307163540175	0.976666666666667	0.466571428571429	0.272601097728507	0.392380441915288
m3	24	Egg	2	2	0.1	1.62466541582306	0.235994926191673	62.7434142295122	0.778472222222222	0.1555	0.162646032112883	0.0765815155645718
m4	24	Egg	2	2	0.1	1.40426970864711	0.331684076372267	74.2955572808305	0.865686274509804	0.389690476190476	0.221917451026219	0.306399347464674
m5	24	Egg	2	2	0.1	1.78507774143328	0.381379064918657	50.1421493197083	0.776495726495727	0.191785714285714	0.186412697122549	0.114523988458946
m6	24	Egg	2	2	1e-04	0.874303017338141	0.976094549789076	63.8190850342605	0.943181818181818	0.554833333333333	0.238074663613215	0.471697334689621
m7	24	Egg	2	2	0	0.325224089538781	0.155091160875901	72.5643862644932	0.955813953488372	0.567595238095238	0.230558913427748	0.479946976369789
m1	25	Egg	2	2	0	1.71595363056395e-05	4.48613615589166e-05	84.8365173478997	1	0.666142857142857	0.282942216133583	0.612463737243149
m2	25	Egg	2	2	0	0.340849208850886	0.213975280713597	55.7438493058777	0.965986394557823	0.572833333333333	0.252536570453442	0.479541949211606
m3	25	Egg	2	2	0	1.4586701736047	0.215220364112399	47.833318375757	0.796153846153846	0.135119047619048	0.149332318796188	0.0601221190086486
m4	25	Egg	2	2	1e-04	0.598538278388721	0.224519606458766	55.5451774969771	0.960185185185185	0.39525	0.220982193649654	0.307504235755929
m5	25	Egg	2	2	0.1	1.33464297937359	0.23372252209399	57.0024326538746	0.811788617886179	0.283690476190476	0.208785532737985	0.204997567883262
m6	25	Egg	2	2	0	0.00270013273864146	0.00817682050258315	86.3734642015636	1	0.675619047619048	0.28966111526064	0.625595178382655
m7	25	Egg	2	2	0	0.325223311105872	0.136392131590482	72.5643862644932	0.972222222222222	0.589452380952381	0.23556380478004	0.507312954401839
m1	26	Egg	2	2	0.1	1.33489640328267	0.474457646461329	76.5916737802809	0.829738562091503	0.393190476190476	0.2404948868572	0.301422005743617
m2	26	Egg	2	2	0.1	1.11115669382124	0.345238572724455	72.8673992797578	0.88875	0.449642857142857	0.238257610579037	0.372903239069046
m3	26	Egg	2	2	0	1.48737717896141	0.305745230728706	47.833318375757	0.752380952380952	0.134595238095238	0.156801944472705	0.06283494153375
m4	26	Egg	2	2	0.1	1.68022199979059	0.436266851685486	61.0903549744303	0.750813008130081	0.270190476190476	0.200873764168498	0.177773354749128
m5	26	Egg	2	2	0.1	2.10991540271139	0.412455829381586	62.5476101235009	0.581395348837209	0.164714285714286	0.156191598032081	0.0913961136730607
m6	26	Egg	2	2	0.1	1.52705313196647	0.429030497777298	76.5916737756316	0.823270440251572	0.376833333333333	0.206650034629976	0.265426710152867
m7	26	Egg	2	2	0.1	1.35299294762881	0.424555473458617	57.6381700744218	0.825833333333333	0.418214285714286	0.230924083249759	0.333310064117743
m1	27	Egg	2	2	0.1	1.25382481725304	0.475616844218718	70.9537166826002	0.841452991452991	0.431666666666667	0.234614162831122	0.352222980152153
m2	27	Egg	2	2	0.1	1.16905219745289	0.357693741265418	72.8673992797578	0.878472222222222	0.427809523809524	0.23253558989548	0.34962996824743
m3	27	Egg	2	2	0	1.43023252697458	0.215798028916196	47.833318375757	0.764634146341463	0.146880952380952	0.149336659423821	0.0727435231619505
m4	27	Egg	2	2	0.1	1.37283347963231	0.349413819805985	47.6381700808848	0.851587301587302	0.372666666666667	0.239417081096021	0.291356858176108
m5	27	Egg	2	2	0.1	1.78897988718477	0.406007307999202	62.4509799104219	0.779924242424242	0.207190476190476	0.169602393003727	0.120577787714307
m6	27	Egg	2	2	0.1	1.30276596208958	0.421575083744847	57.6381700837453	0.836585365853659	0.436285714285714	0.235445846339569	0.34381140726537
m7	27	Egg	2	2	0.1	1.22076547960598	0.377428663967948	57.6381700744218	0.854059829059829	0.414285714285714	0.233390261139627	0.331433243045352
m1	28	Egg	2	2	0.1	1.09401344371855	0.446291156238373	89.0754002665691	0.917073170731707	0.422	0.262165710222702	0.323737052036097
m2	28	Egg	2	2	0.1	1.1113125169238	0.327853208778577	81.539330677249	0.926811594202898	0.428571428571429	0.251282470633433	0.340375577107169
m3	28	Egg	2	2	0.1	1.70171256138709	0.268133851810516	54.5610335741553	0.733680555555556	0.120833333333333	0.160340809166522	0.0432886516885174
