Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECC1	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC10	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC2	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC3	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC4	ECC4	2	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC6	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC7	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC8	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC9	ECC4	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC1	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC10	ECC6	1	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC2	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC3	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC4	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC6	ECC6	1	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC7	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC8	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC9	ECC6	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC1	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC10	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC2	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC3	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC4	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC6	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC7	ECC7	2	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC8	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC9	ECC7	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC1	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC10	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC2	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC3	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC4	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC6	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC7	ECC8	1	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC8	ECC8	1	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC9	ECC8	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC1	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC10	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC2	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC3	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC4	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC6	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC7	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC8	ECC9	0	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC9	ECC9	2	m6	3	Egg	2	2	0.855634920634921	1.6377462089402	0.319428571428571	0.156944956710134
ECC1	ECC1	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC1	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC1	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC10	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC10	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC10	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC2	2	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC2	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC3	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC3	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC3	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC4	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC4	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC4	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC6	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC6	1	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC6	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC7	2	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC7	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC8	2	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC8	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC10	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC2	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC3	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC4	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC6	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC7	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC8	ECC9	0	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC9	ECC9	2	m7	3	Egg	2	2	0.917976190476191	1.2244322883223	0.282019841269841	0.162340648650672
ECC1	ECC1	1	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC1	1	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC1	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC10	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC10	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC2	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC2	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC3	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC3	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC4	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC4	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC6	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC6	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC7	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC7	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC8	1	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC8	1	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC8	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC10	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC2	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC3	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC4	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC6	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC7	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC8	ECC9	0	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC9	ECC9	2	m1	4	Egg	2	2	0.896913580246914	1.29763828070611	0.399757936507937	0.194221378456534
ECC1	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC10	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC2	ECC1	1	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC3	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC4	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC6	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC7	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC8	ECC1	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC9	ECC1	1	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC1	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC10	ECC10	2	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC2	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC3	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC4	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC6	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC7	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC8	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC9	ECC10	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC1	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC10	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC2	ECC2	2	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC3	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC4	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC6	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC7	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC8	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC9	ECC2	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC1	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC10	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC2	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC3	ECC3	2	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC4	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC6	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC7	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC8	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC9	ECC3	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
ECC1	ECC4	0	m2	4	Egg	2	2	0.878035714285714	1.40261167322801	0.382126984126984	0.184508477384405
